filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
0051.jpg,117968,{},9,1,"{""name"":""rect"",""x"":441,""y"":13,""width"":87,""height"":212}","{""animal"":""donkey"",""animal part"":""head""}"
0051.jpg,117968,{},9,2,"{""name"":""rect"",""x"":465,""y"":185,""width"":45,""height"":37}","{""animal"":""donkey"",""animal part"":""nose""}"
0051.jpg,117968,{},9,3,"{""name"":""rect"",""x"":485,""y"":25,""width"":29,""height"":85}","{""animal"":""donkey"",""animal part"":""ear""}"
0051.jpg,117968,{},9,4,"{""name"":""rect"",""x"":450,""y"":13,""width"":29,""height"":66}","{""animal"":""donkey"",""animal part"":""ear""}"
0051.jpg,117968,{},9,5,"{""name"":""rect"",""x"":301,""y"":171,""width"":49,""height"":141}","{""animal"":""donkey"",""animal part"":""leg""}"
0051.jpg,117968,{},9,6,"{""name"":""rect"",""x"":327,""y"":175,""width"":36,""height"":95}","{""animal"":""donkey"",""animal part"":""leg""}"
0051.jpg,117968,{},9,7,"{""name"":""rect"",""x"":97,""y"":112,""width"":50,""height"":151}","{""animal"":""donkey"",""animal part"":""leg""}"
0051.jpg,117968,{},9,8,"{""name"":""rect"",""x"":147,""y"":151,""width"":64,""height"":92}","{""animal"":""donkey"",""animal part"":""leg""}"
0052.jpg,210234,{},10,0,"{""name"":""rect"",""x"":192,""y"":1,""width"":992,""height"":672}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0052.jpg,210234,{},10,1,"{""name"":""rect"",""x"":64,""y"":170,""width"":225,""height"":504}","{""animal"":""human"",""animal part"":""not_defined""}"
0052.jpg,210234,{},10,2,"{""name"":""rect"",""x"":75,""y"":176,""width"":99,""height"":94}","{""animal"":""human"",""animal part"":""head""}"
0052.jpg,210234,{},10,3,"{""name"":""rect"",""x"":176,""y"":0,""width"":207,""height"":272}","{""animal"":""donkey"",""animal part"":""head""}"
0052.jpg,210234,{},10,4,"{""name"":""rect"",""x"":178,""y"":147,""width"":100,""height"":125}","{""animal"":""donkey"",""animal part"":""nose""}"
0052.jpg,210234,{},10,5,"{""name"":""rect"",""x"":255,""y"":73,""width"":52,""height"":32}","{""animal"":""donkey"",""animal part"":""eye""}"
0052.jpg,210234,{},10,6,"{""name"":""rect"",""x"":314,""y"":4,""width"":36,""height"":49}","{""animal"":""donkey"",""animal part"":""ear""}"
0052.jpg,210234,{},10,7,"{""name"":""rect"",""x"":559,""y"":427,""width"":87,""height"":248}","{""animal"":""donkey"",""animal part"":""leg""}"
0052.jpg,210234,{},10,8,"{""name"":""rect"",""x"":919,""y"":370,""width"":130,""height"":302}","{""animal"":""donkey"",""animal part"":""leg""}"
0052.jpg,210234,{},10,9,"{""name"":""rect"",""x"":1021,""y"":367,""width"":162,""height"":305}","{""animal"":""donkey"",""animal part"":""leg""}"
0053.jpg,133682,{},18,0,"{""name"":""rect"",""x"":306,""y"":101,""width"":306,""height"":581}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0053.jpg,133682,{},18,1,"{""name"":""rect"",""x"":89,""y"":2,""width"":442,""height"":629}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0053.jpg,133682,{},18,2,"{""name"":""rect"",""x"":35,""y"":361,""width"":66,""height"":315}","{""animal"":""donkey"",""animal part"":""tail""}"
0053.jpg,133682,{},18,3,"{""name"":""rect"",""x"":309,""y"":117,""width"":278,""height"":476}","{""animal"":""donkey"",""animal part"":""head""}"
0053.jpg,133682,{},18,4,"{""name"":""rect"",""x"":411,""y"":492,""width"":101,""height"":98}","{""animal"":""donkey"",""animal part"":""nose""}"
0053.jpg,133682,{},18,5,"{""name"":""rect"",""x"":392,""y"":323,""width"":33,""height"":36}","{""animal"":""donkey"",""animal part"":""eye""}"
0053.jpg,133682,{},18,6,"{""name"":""rect"",""x"":502,""y"":333,""width"":33,""height"":36}","{""animal"":""donkey"",""animal part"":""eye""}"
0053.jpg,133682,{},18,7,"{""name"":""rect"",""x"":97,""y"":4,""width"":286,""height"":312}","{""animal"":""donkey"",""animal part"":""head""}"
0053.jpg,133682,{},18,8,"{""name"":""rect"",""x"":147,""y"":104,""width"":31,""height"":34}","{""animal"":""donkey"",""animal part"":""eye""}"
0053.jpg,133682,{},18,9,"{""name"":""rect"",""x"":240,""y"":103,""width"":28,""height"":37}","{""animal"":""donkey"",""animal part"":""eye""}"
0053.jpg,133682,{},18,10,"{""name"":""rect"",""x"":176,""y"":242,""width"":76,""height"":73}","{""animal"":""donkey"",""animal part"":""nose""}"
0053.jpg,133682,{},18,11,"{""name"":""rect"",""x"":517,""y"":108,""width"":65,""height"":151}","{""animal"":""donkey"",""animal part"":""ear""}"
0053.jpg,133682,{},18,12,"{""name"":""rect"",""x"":311,""y"":112,""width"":136,""height"":140}","{""animal"":""donkey"",""animal part"":""ear""}"
0053.jpg,133682,{},18,13,"{""name"":""rect"",""x"":246,""y"":3,""width"":136,""height"":52}","{""animal"":""donkey"",""animal part"":""ear""}"
0053.jpg,133682,{},18,14,"{""name"":""rect"",""x"":85,""y"":0,""width"":136,""height"":52}","{""animal"":""donkey"",""animal part"":""ear""}"
0053.jpg,133682,{},18,15,"{""name"":""rect"",""x"":208,""y"":282,""width"":79,""height"":322}","{""animal"":""donkey"",""animal part"":""leg""}"
0053.jpg,133682,{},18,16,"{""name"":""rect"",""x"":314,""y"":291,""width"":49,""height"":335}","{""animal"":""donkey"",""animal part"":""leg""}"
0053.jpg,133682,{},18,17,"{""name"":""rect"",""x"":519,""y"":432,""width"":79,""height"":247}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,0,"{""name"":""rect"",""x"":902,""y"":372,""width"":324,""height"":527}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0054.jpg,351045,{},40,1,"{""name"":""rect"",""x"":656,""y"":316,""width"":203,""height"":550}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0054.jpg,351045,{},40,2,"{""name"":""rect"",""x"":291,""y"":355,""width"":154,""height"":459}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0054.jpg,351045,{},40,3,"{""name"":""rect"",""x"":42,""y"":386,""width"":158,""height"":418}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0054.jpg,351045,{},40,4,"{""name"":""rect"",""x"":63,""y"":385,""width"":89,""height"":228}","{""animal"":""donkey"",""animal part"":""head""}"
0054.jpg,351045,{},40,5,"{""name"":""rect"",""x"":295,""y"":359,""width"":89,""height"":234}","{""animal"":""donkey"",""animal part"":""head""}"
0054.jpg,351045,{},40,6,"{""name"":""rect"",""x"":659,""y"":321,""width"":109,""height"":260}","{""animal"":""donkey"",""animal part"":""head""}"
0054.jpg,351045,{},40,7,"{""name"":""rect"",""x"":905,""y"":376,""width"":113,""height"":287}","{""animal"":""donkey"",""animal part"":""head""}"
0054.jpg,351045,{},40,8,"{""name"":""rect"",""x"":79,""y"":557,""width"":60,""height"":53}","{""animal"":""donkey"",""animal part"":""nose""}"
0054.jpg,351045,{},40,9,"{""name"":""rect"",""x"":308,""y"":541,""width"":46,""height"":51}","{""animal"":""donkey"",""animal part"":""nose""}"
0054.jpg,351045,{},40,10,"{""name"":""rect"",""x"":685,""y"":529,""width"":46,""height"":51}","{""animal"":""donkey"",""animal part"":""nose""}"
0054.jpg,351045,{},40,11,"{""name"":""rect"",""x"":931,""y"":603,""width"":57,""height"":56}","{""animal"":""donkey"",""animal part"":""nose""}"
0054.jpg,351045,{},40,12,"{""name"":""rect"",""x"":71,""y"":488,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,13,"{""name"":""rect"",""x"":127,""y"":491,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,14,"{""name"":""rect"",""x"":301,""y"":470,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,15,"{""name"":""rect"",""x"":352,""y"":473,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,16,"{""name"":""rect"",""x"":672,""y"":451,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,17,"{""name"":""rect"",""x"":736,""y"":453,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,18,"{""name"":""rect"",""x"":911,""y"":514,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,19,"{""name"":""rect"",""x"":983,""y"":517,""width"":21,""height"":22}","{""animal"":""donkey"",""animal part"":""eye""}"
0054.jpg,351045,{},40,20,"{""name"":""rect"",""x"":972,""y"":383,""width"":35,""height"":98}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,21,"{""name"":""rect"",""x"":909,""y"":382,""width"":40,""height"":98}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,22,"{""name"":""rect"",""x"":732,""y"":326,""width"":36,""height"":84}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,23,"{""name"":""rect"",""x"":659,""y"":324,""width"":45,""height"":90}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,24,"{""name"":""rect"",""x"":344,""y"":362,""width"":35,""height"":82}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,25,"{""name"":""rect"",""x"":296,""y"":356,""width"":35,""height"":82}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,26,"{""name"":""rect"",""x"":118,""y"":388,""width"":31,""height"":67}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,27,"{""name"":""rect"",""x"":66,""y"":387,""width"":33,""height"":70}","{""animal"":""donkey"",""animal part"":""ear""}"
0054.jpg,351045,{},40,28,"{""name"":""rect"",""x"":64,""y"":633,""width"":39,""height"":166}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,29,"{""name"":""rect"",""x"":119,""y"":653,""width"":40,""height"":148}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,30,"{""name"":""rect"",""x"":319,""y"":623,""width"":40,""height"":177}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,31,"{""name"":""rect"",""x"":376,""y"":629,""width"":34,""height"":173}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,32,"{""name"":""rect"",""x"":684,""y"":655,""width"":34,""height"":173}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,33,"{""name"":""rect"",""x"":732,""y"":659,""width"":34,""height"":204}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,34,"{""name"":""rect"",""x"":760,""y"":678,""width"":34,""height"":147}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,35,"{""name"":""rect"",""x"":793,""y"":657,""width"":63,""height"":193}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,36,"{""name"":""rect"",""x"":920,""y"":683,""width"":67,""height"":205}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,37,"{""name"":""rect"",""x"":1021,""y"":685,""width"":46,""height"":204}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,38,"{""name"":""rect"",""x"":1125,""y"":689,""width"":55,""height"":184}","{""animal"":""donkey"",""animal part"":""leg""}"
0054.jpg,351045,{},40,39,"{""name"":""rect"",""x"":1173,""y"":660,""width"":42,""height"":210}","{""animal"":""donkey"",""animal part"":""leg""}"
0055.jpg,126413,{},16,0,"{""name"":""rect"",""x"":192,""y"":29,""width"":399,""height"":351}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0055.jpg,126413,{},16,1,"{""name"":""rect"",""x"":56,""y"":243,""width"":139,""height"":145}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0055.jpg,126413,{},16,2,"{""name"":""rect"",""x"":148,""y"":245,""width"":47,""height"":75}","{""animal"":""donkey"",""animal part"":""head""}"
0055.jpg,126413,{},16,3,"{""name"":""rect"",""x"":137,""y"":329,""width"":35,""height"":53}","{""animal"":""donkey"",""animal part"":""leg""}"
0055.jpg,126413,{},16,4,"{""name"":""rect"",""x"":108,""y"":326,""width"":31,""height"":55}","{""animal"":""donkey"",""animal part"":""leg""}"
0055.jpg,126413,{},16,5,"{""name"":""rect"",""x"":60,""y"":321,""width"":39,""height"":67}","{""animal"":""donkey"",""animal part"":""leg""}"
0055.jpg,126413,{},16,6,"{""name"":""rect"",""x"":539,""y"":169,""width"":32,""height"":116}","{""animal"":""donkey"",""animal part"":""tail""}"
0055.jpg,126413,{},16,7,"{""name"":""rect"",""x"":304,""y"":231,""width"":47,""height"":141}","{""animal"":""donkey"",""animal part"":""leg""}"
0055.jpg,126413,{},16,8,"{""name"":""rect"",""x"":491,""y"":225,""width"":79,""height"":154}","{""animal"":""donkey"",""animal part"":""leg""}"
0055.jpg,126413,{},16,9,"{""name"":""rect"",""x"":195,""y"":45,""width"":76,""height"":162}","{""animal"":""donkey"",""animal part"":""head""}"
0055.jpg,126413,{},16,10,"{""name"":""rect"",""x"":193,""y"":172,""width"":39,""height"":34}","{""animal"":""donkey"",""animal part"":""nose""}"
0055.jpg,126413,{},16,11,"{""name"":""rect"",""x"":213,""y"":120,""width"":17,""height"":18}","{""animal"":""donkey"",""animal part"":""eye""}"
0055.jpg,126413,{},16,12,"{""name"":""rect"",""x"":232,""y"":49,""width"":37,""height"":49}","{""animal"":""donkey"",""animal part"":""ear""}"
0055.jpg,126413,{},16,13,"{""name"":""rect"",""x"":207,""y"":47,""width"":33,""height"":51}","{""animal"":""donkey"",""animal part"":""ear""}"
0055.jpg,126413,{},16,14,"{""name"":""rect"",""x"":180,""y"":298,""width"":14,""height"":20}","{""animal"":""donkey"",""animal part"":""nose""}"
0055.jpg,126413,{},16,15,"{""name"":""rect"",""x"":151,""y"":246,""width"":24,""height"":26}","{""animal"":""donkey"",""animal part"":""ear""}"
0056.jpg,171682,{},8,0,"{""name"":""rect"",""x"":175,""y"":0,""width"":835,""height"":797}","{""animal"":""not_defined"",""animal part"":""not_defined""}"
0056.jpg,171682,{},8,1,"{""name"":""rect"",""x"":777,""y"":4,""width"":95,""height"":158}","{""animal"":""donkey"",""animal part"":""ear""}"
0056.jpg,171682,{},8,2,"{""name"":""rect"",""x"":927,""y"":8,""width"":95,""height"":178}","{""animal"":""donkey"",""animal part"":""ear""}"
0056.jpg,171682,{},8,3,"{""name"":""rect"",""x"":768,""y"":8,""width"":242,""height"":587}","{""animal"":""donkey"",""animal part"":""head""}"
0056.jpg,171682,{},8,4,"{""name"":""rect"",""x"":201,""y"":473,""width"":54,""height"":237}","{""animal"":""donkey"",""animal part"":""tail""}"
0056.jpg,171682,{},8,5,"{""name"":""rect"",""x"":534,""y"":599,""width"":103,""height"":201}","{""animal"":""donkey"",""animal part"":""leg""}"
0056.jpg,171682,{},8,6,"{""name"":""rect"",""x"":677,""y"":598,""width"":103,""height"":201}","{""animal"":""donkey"",""animal part"":""leg""}"
0056.jpg,171682,{},8,7,"{""name"":""rect"",""x"":229,""y"":546,""width"":84,""height"":247}","{""animal"":""donkey"",""animal part"":""leg""}"
0057.jpg,150291,{},7,0,"{""name"":""rect"",""x"":92,""y"":28,""width"":624,""height"":680}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0057.jpg,150291,{},7,1,"{""name"":""rect"",""x"":165,""y"":29,""width"":255,""height"":617}","{""animal"":""donkey"",""animal part"":""head""}"
0057.jpg,150291,{},7,2,"{""name"":""rect"",""x"":211,""y"":331,""width"":47,""height"":68}","{""animal"":""donkey"",""animal part"":""ear""}"
0057.jpg,150291,{},7,3,"{""name"":""rect"",""x"":351,""y"":328,""width"":47,""height"":68}","{""animal"":""donkey"",""animal part"":""ear""}"
0057.jpg,150291,{},7,4,"{""name"":""rect"",""x"":263,""y"":531,""width"":117,""height"":113}","{""animal"":""donkey"",""animal part"":""nose""}"
0057.jpg,150291,{},7,5,"{""name"":""rect"",""x"":168,""y"":29,""width"":107,""height"":244}","{""animal"":""donkey"",""animal part"":""ear""}"
0057.jpg,150291,{},7,6,"{""name"":""rect"",""x"":324,""y"":48,""width"":99,""height"":227}","{""animal"":""donkey"",""animal part"":""ear""}"
0058.jpg,80959,{},11,0,"{""name"":""rect"",""x"":87,""y"":6,""width"":458,""height"":391}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0058.jpg,80959,{},11,1,"{""name"":""rect"",""x"":428,""y"":7,""width"":115,""height"":237}","{""animal"":""donkey"",""animal part"":""head""}"
0058.jpg,80959,{},11,2,"{""name"":""rect"",""x"":466,""y"":183,""width"":51,""height"":59}","{""animal"":""donkey"",""animal part"":""nose""}"
0058.jpg,80959,{},11,3,"{""name"":""rect"",""x"":439,""y"":121,""width"":35,""height"":25}","{""animal"":""donkey"",""animal part"":""eye""}"
0058.jpg,80959,{},11,4,"{""name"":""rect"",""x"":437,""y"":9,""width"":25,""height"":73}","{""animal"":""donkey"",""animal part"":""ear""}"
0058.jpg,80959,{},11,5,"{""name"":""rect"",""x"":482,""y"":13,""width"":60,""height"":69}","{""animal"":""donkey"",""animal part"":""ear""}"
0058.jpg,80959,{},11,6,"{""name"":""rect"",""x"":335,""y"":235,""width"":28,""height"":140}","{""animal"":""donkey"",""animal part"":""leg""}"
0058.jpg,80959,{},11,7,"{""name"":""rect"",""x"":306,""y"":233,""width"":33,""height"":160}","{""animal"":""donkey"",""animal part"":""leg""}"
0058.jpg,80959,{},11,8,"{""name"":""rect"",""x"":129,""y"":193,""width"":61,""height"":153}","{""animal"":""donkey"",""animal part"":""leg""}"
0058.jpg,80959,{},11,9,"{""name"":""rect"",""x"":98,""y"":179,""width"":47,""height"":184}","{""animal"":""donkey"",""animal part"":""leg""}"
0058.jpg,80959,{},11,10,"{""name"":""rect"",""x"":80,""y"":149,""width"":32,""height"":128}","{""animal"":""donkey"",""animal part"":""tail""}"
0059.jpg,208426,{},11,0,"{""name"":""rect"",""x"":56,""y"":98,""width"":612,""height"":546}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0059.jpg,208426,{},11,1,"{""name"":""rect"",""x"":619,""y"":340,""width"":34,""height"":117}","{""animal"":""donkey"",""animal part"":""tail""}"
0059.jpg,208426,{},11,2,"{""name"":""rect"",""x"":59,""y"":104,""width"":178,""height"":348}","{""animal"":""donkey"",""animal part"":""head""}"
0059.jpg,208426,{},11,3,"{""name"":""rect"",""x"":106,""y"":389,""width"":70,""height"":62}","{""animal"":""donkey"",""animal part"":""nose""}"
0059.jpg,208426,{},11,4,"{""name"":""rect"",""x"":172,""y"":264,""width"":37,""height"":31}","{""animal"":""donkey"",""animal part"":""eye""}"
0059.jpg,208426,{},11,5,"{""name"":""rect"",""x"":96,""y"":261,""width"":30,""height"":31}","{""animal"":""donkey"",""animal part"":""eye""}"
0059.jpg,208426,{},11,6,"{""name"":""rect"",""x"":169,""y"":108,""width"":51,""height"":111}","{""animal"":""donkey"",""animal part"":""ear""}"
0059.jpg,208426,{},11,7,"{""name"":""rect"",""x"":58,""y"":105,""width"":81,""height"":103}","{""animal"":""donkey"",""animal part"":""ear""}"
0059.jpg,208426,{},11,8,"{""name"":""rect"",""x"":332,""y"":446,""width"":65,""height"":199}","{""animal"":""donkey"",""animal part"":""leg""}"
0059.jpg,208426,{},11,9,"{""name"":""rect"",""x"":502,""y"":389,""width"":83,""height"":214}","{""animal"":""donkey"",""animal part"":""leg""}"
0059.jpg,208426,{},11,10,"{""name"":""rect"",""x"":551,""y"":376,""width"":79,""height"":241}","{""animal"":""donkey"",""animal part"":""leg""}"
0060.jpg,163956,{},11,0,"{""name"":""rect"",""x"":67,""y"":13,""width"":717,""height"":550}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0060.jpg,163956,{},11,1,"{""name"":""rect"",""x"":539,""y"":19,""width"":243,""height"":264}","{""animal"":""donkey"",""animal part"":""head""}"
0060.jpg,163956,{},11,2,"{""name"":""rect"",""x"":662,""y"":209,""width"":70,""height"":71}","{""animal"":""donkey"",""animal part"":""nose""}"
0060.jpg,163956,{},11,3,"{""name"":""rect"",""x"":642,""y"":132,""width"":24,""height"":29}","{""animal"":""donkey"",""animal part"":""eye""}"
0060.jpg,163956,{},11,4,"{""name"":""rect"",""x"":710,""y"":130,""width"":24,""height"":29}","{""animal"":""donkey"",""animal part"":""eye""}"
0060.jpg,163956,{},11,5,"{""name"":""rect"",""x"":541,""y"":25,""width"":109,""height"":72}","{""animal"":""donkey"",""animal part"":""ear""}"
0060.jpg,163956,{},11,6,"{""name"":""rect"",""x"":694,""y"":19,""width"":87,""height"":62}","{""animal"":""donkey"",""animal part"":""ear""}"
0060.jpg,163956,{},11,7,"{""name"":""rect"",""x"":448,""y"":302,""width"":90,""height"":252}","{""animal"":""donkey"",""animal part"":""leg""}"
0060.jpg,163956,{},11,8,"{""name"":""rect"",""x"":121,""y"":291,""width"":89,""height"":271}","{""animal"":""donkey"",""animal part"":""leg""}"
0060.jpg,163956,{},11,9,"{""name"":""rect"",""x"":101,""y"":304,""width"":38,""height"":219}","{""animal"":""donkey"",""animal part"":""leg""}"
0060.jpg,163956,{},11,10,"{""name"":""rect"",""x"":59,""y"":194,""width"":45,""height"":136}","{""animal"":""donkey"",""animal part"":""tail""}"
0061.jpg,242068,{},28,0,"{""name"":""rect"",""x"":1367,""y"":479,""width"":162,""height"":108}","{""animal"":""donkey"",""animal part"":""tail""}"
0061.jpg,242068,{},28,1,"{""name"":""rect"",""x"":824,""y"":277,""width"":272,""height"":620}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0061.jpg,242068,{},28,2,"{""name"":""rect"",""x"":556,""y"":5,""width"":380,""height"":886}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0061.jpg,242068,{},28,3,"{""name"":""rect"",""x"":64,""y"":299,""width"":538,""height"":599}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0061.jpg,242068,{},28,4,"{""name"":""rect"",""x"":70,""y"":312,""width"":438,""height"":375}","{""animal"":""donkey"",""animal part"":""head""}"
0061.jpg,242068,{},28,5,"{""name"":""rect"",""x"":556,""y"":9,""width"":376,""height"":713}","{""animal"":""donkey"",""animal part"":""head""}"
0061.jpg,242068,{},28,6,"{""name"":""rect"",""x"":816,""y"":284,""width"":277,""height"":360}","{""animal"":""donkey"",""animal part"":""head""}"
0061.jpg,242068,{},28,7,"{""name"":""rect"",""x"":340,""y"":321,""width"":172,""height"":93}","{""animal"":""donkey"",""animal part"":""ear""}"
0061.jpg,242068,{},28,8,"{""name"":""rect"",""x"":157,""y"":310,""width"":172,""height"":72}","{""animal"":""donkey"",""animal part"":""ear""}"
0061.jpg,242068,{},28,9,"{""name"":""rect"",""x"":553,""y"":12,""width"":154,""height"":280}","{""animal"":""donkey"",""animal part"":""ear""}"
0061.jpg,242068,{},28,10,"{""name"":""rect"",""x"":781,""y"":46,""width"":150,""height"":250}","{""animal"":""donkey"",""animal part"":""ear""}"
0061.jpg,242068,{},28,11,"{""name"":""rect"",""x"":956,""y"":315,""width"":138,""height"":65}","{""animal"":""donkey"",""animal part"":""ear""}"
0061.jpg,242068,{},28,12,"{""name"":""rect"",""x"":827,""y"":292,""width"":66,""height"":62}","{""animal"":""donkey"",""animal part"":""ear""}"
0061.jpg,242068,{},28,13,"{""name"":""rect"",""x"":679,""y"":590,""width"":157,""height"":131}","{""animal"":""donkey"",""animal part"":""nose""}"
0061.jpg,242068,{},28,14,"{""name"":""rect"",""x"":863,""y"":525,""width"":112,""height"":114}","{""animal"":""donkey"",""animal part"":""nose""}"
0061.jpg,242068,{},28,15,"{""name"":""rect"",""x"":69,""y"":560,""width"":133,""height"":135}","{""animal"":""donkey"",""animal part"":""nose""}"
0061.jpg,242068,{},28,16,"{""name"":""rect"",""x"":640,""y"":364,""width"":56,""height"":62}","{""animal"":""donkey"",""animal part"":""eye""}"
0061.jpg,242068,{},28,17,"{""name"":""rect"",""x"":814,""y"":379,""width"":31,""height"":50}","{""animal"":""donkey"",""animal part"":""eye""}"
0061.jpg,242068,{},28,18,"{""name"":""rect"",""x"":851,""y"":387,""width"":31,""height"":34}","{""animal"":""donkey"",""animal part"":""eye""}"
0061.jpg,242068,{},28,19,"{""name"":""rect"",""x"":962,""y"":393,""width"":42,""height"":49}","{""animal"":""donkey"",""animal part"":""eye""}"
0061.jpg,242068,{},28,20,"{""name"":""rect"",""x"":938,""y"":671,""width"":51,""height"":226}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,21,"{""name"":""rect"",""x"":850,""y"":671,""width"":51,""height"":226}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,22,"{""name"":""rect"",""x"":738,""y"":728,""width"":51,""height"":169}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,23,"{""name"":""rect"",""x"":651,""y"":687,""width"":51,""height"":211}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,24,"{""name"":""rect"",""x"":542,""y"":656,""width"":36,""height"":117}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,25,"{""name"":""rect"",""x"":486,""y"":686,""width"":49,""height"":210}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,26,"{""name"":""rect"",""x"":401,""y"":684,""width"":67,""height"":213}","{""animal"":""donkey"",""animal part"":""leg""}"
0061.jpg,242068,{},28,27,"{""name"":""rect"",""x"":1434,""y"":612,""width"":109,""height"":236}","{""animal"":""donkey"",""animal part"":""leg""}"
0062.jpg,417303,{},12,0,"{""name"":""rect"",""x"":217,""y"":3,""width"":819,""height"":788}","{""animal"":""donkey"",""animal part"":""not_defined""}"
0062.jpg,417303,{},12,1,"{""name"":""rect"",""x"":917,""y"":308,""width"":63,""height"":333}","{""animal"":""donkey"",""animal part"":""tail""}"
0062.jpg,417303,{},12,2,"{""name"":""rect"",""x"":229,""y"":0,""width"":143,""height"":343}","{""animal"":""donkey"",""animal part"":""head""}"
0062.jpg,417303,{},12,3,"{""name"":""rect"",""x"":437,""y"":404,""width"":89,""height"":328}","{""animal"":""donkey"",""animal part"":""leg""}"
0062.jpg,417303,{},12,4,"{""name"":""rect"",""x"":524,""y"":517,""width"":43,""height"":172}","{""animal"":""donkey"",""animal part"":""leg""}"
0062.jpg,417303,{},12,5,"{""name"":""rect"",""x"":885,""y"":511,""width"":141,""height"":287}","{""animal"":""donkey"",""animal part"":""leg""}"
0062.jpg,417303,{},12,6,"{""name"":""rect"",""x"":705,""y"":500,""width"":163,""height"":296}","{""animal"":""donkey"",""animal part"":""leg""}"
0062.jpg,417303,{},12,7,"{""name"":""rect"",""x"":235,""y"":276,""width"":65,""height"":67}","{""animal"":""donkey"",""animal part"":""nose""}"
0062.jpg,417303,{},12,8,"{""name"":""rect"",""x"":320,""y"":157,""width"":31,""height"":29}","{""animal"":""donkey"",""animal part"":""eye""}"
0062.jpg,417303,{},12,9,"{""name"":""rect"",""x"":232,""y"":139,""width"":28,""height"":29}","{""animal"":""donkey"",""animal part"":""eye""}"
0062.jpg,417303,{},12,10,"{""name"":""rect"",""x"":239,""y"":0,""width"":60,""height"":85}","{""animal"":""donkey"",""animal part"":""ear""}"
0062.jpg,417303,{},12,11,"{""name"":""rect"",""x"":320,""y"":0,""width"":52,""height"":85}","{""animal"":""donkey"",""animal part"":""ear""}"
0063.jpg,20401,{},10,0,"{""name"":""rect"",""x"":107,""y"":32,""width"":98,""height"":143}","{""animal"":""donkey"",""animal part"":""not_defined""}"
